"Product Code","Amazon ASIN","Name","Sku Id","Selling Price","MRP","Cost Price","Quantity","Packaging Length (in cm)","Packaging Breadth (in cm)","Packaging Height (in cm)","Packaging Weight (in kg)","GST %","Image 1","Image 2","Image 3","Image 4","Image 5","Image 6","Image 7","Image 8","Image 9","Image 10","Video 1","Video 2","Product Type","Size Type","Size","Colour","Description","Return/Exchange Condition","Visibility","Size Chart","Pickup Point","HSN Code","Customisation Id","attr_Brand","attr_Plating","attr_color","attr_Country","attr_Pack of","attr_Print /Pattern Type","attr_Ideal for","attr_Product Type","attr_Ideal For","attr_Type","attr_Country of origin","attr_Occasion","attr_Base Material
","attr_Clasp Type","attr_Chain Type","attr_pack of","attr_Base Material","attr_Bangle Size","attr_Size","attr_Comfortable for","attr_Package Contents","attr_Gemstone","attr_Sales Package","attr_Gemstone
","attr_2>","attr_3>","attr_4>","attr_5>","attr_Stone Type","attr_Country_of_Origin"
"8384_X","","Fancy Brass Chain For Women","8384_X",499,1249,165,5000,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/8384_X_1688551654767_kfc4nwf5wv3o67m.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/8384_X_1703679739106_deqlx5acr0kbmpb.jpg","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__chains","size","Free Size","Gold","Introducing Our Exquisite Chain Crafted To Enhance Your 20 Carat Jewellery Collection! Made With Precision And Attention To Detail, This Stylish Chain Is Perfect For Showcasing Your Prized Possessions. Its Durable And Versatile Design Ensures It Effortlessly Elevates Any Outfit And Can Be Worn On Its Own Or Layered With Other Accessories. With Its Timeless Appeal And Superior Quality, This Chain Is A Must-Have For Jewellery Enthusiasts. Discover The Perfect Finishing Touch For Your Precious 20 Carat Pieces Today!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women","Chain","India","Casual","Brass",,,,,,,,,,,,,,,,,
"232620_X","","High Gold Plated Ad Diamond 2 Tone Fancy Ball Chain","232620_X",499,1249,176,5000,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/232620_X_1688551638753_xvjz34dvf11rtc4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/232620_X_1703679808815_l3nq7g20myktndf.jpg","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__chains","size","Free Size","Gold","Introducing Our Exquisite Chain Crafted To Enhance Your 20 Carat Jewellery Collection! Made With Precision And Attention To Detail, This Stylish Chain Is Perfect For Showcasing Your Prized Possessions. Its Durable And Versatile Design Ensures It Effortlessly Elevates Any Outfit And Can Be Worn On Its Own Or Layered With Other Accessories. With Its Timeless Appeal And Superior Quality, This Chain Is A Must-Have For Jewellery Enthusiasts. Discover The Perfect Finishing Touch For Your Precious 20 Carat Pieces Today!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women","Chain","India","Casual","Brass",,,,,,,,,,,,,,,,,
"CHN_30504","","A Stunning Diamond Studded Daily Wear Pink Square Chain","CHN_30504",499,1249,151,5000,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/CHN_30504_1688551651133_p1paqnh36tyushl.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/CHN_30504_1703679668522_yeb7w6wn6pzkrs0.jpg","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__chains","size","Free Size","Gold","Introducing Our Exquisite Chain Crafted To Enhance Your 20 Carat Jewellery Collection! Made With Precision And Attention To Detail, This Stylish Chain Is Perfect For Showcasing Your Prized Possessions. Its Durable And Versatile Design Ensures It Effortlessly Elevates Any Outfit And Can Be Worn On Its Own Or Layered With Other Accessories. With Its Timeless Appeal And Superior Quality, This Chain Is A Must-Have For Jewellery Enthusiasts. Discover The Perfect Finishing Touch For Your Precious 20 Carat Pieces Today!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women","Chain","India","Casual","Brass",,,,,,,,,,,,,,,,,
"212336_X","","Gold Plated Brass Layered","212336_X",499,1249,171,5000,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/212336_X_1688551652949_ltqdpu08n0o9gpx.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/212336_X_1703679739816_naxruawkzs336n9.jpg","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__necklaces","size","Free Size","Gold","Hey There! Elevate Your Style With Our Exquisite Layered Collection. Our 20 Carat Jewellery Pieces Are Crafted With Utmost Precision And Designed To Stun. With A Perfect Blend Of Elegance And Luxury, Our Layered Collection Is Perfect For Any Occasion. Shop Now And Add A Touch Of Glamour To Your Everyday Look!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women","Layered","India","Casual","Brass",,,,,,,,,,,,,,,,,
"607511_X","","Fancy Brass Chain For Women","duck chain",399,999,126,5000,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/607511_X_1688551648479_tinku93jrsc8718.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/607511_X_1703679826400_c61rzkh2v1ezgwz.jpg","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__chains","size","Free Size","Gold","Introducing Our Exquisite Chain Crafted To Enhance Your 20 Carat Jewellery Collection! Made With Precision And Attention To Detail, This Stylish Chain Is Perfect For Showcasing Your Prized Possessions. Its Durable And Versatile Design Ensures It Effortlessly Elevates Any Outfit And Can Be Worn On Its Own Or Layered With Other Accessories. With Its Timeless Appeal And Superior Quality, This Chain Is A Must-Have For Jewellery Enthusiasts. Discover The Perfect Finishing Touch For Your Precious 20 Carat Pieces Today!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women","Chain","India","Casual","Brass",,,,,,,,,,,,,,,,,
"232725_X","","Gold Plated Brass Layered","232725_X",499,1249,180,5000,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/232725_X_1688551647503_xt6ig1c16hfim1u.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/232725_X_1703679560199_g9w01012rkz691o.jpg","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__necklaces","size","Free Size","Gold","Hey There! Elevate Your Style With Our Exquisite Layered Collection. Our 20 Carat Jewellery Pieces Are Crafted With Utmost Precision And Designed To Stun. With A Perfect Blend Of Elegance And Luxury, Our Layered Collection Is Perfect For Any Occasion. Shop Now And Add A Touch Of Glamour To Your Everyday Look!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women","Layered","India","Casual","Brass",,,,,,,,,,,,,,,,,
"CH_15254","","Fancy Brass Chain For Women","CH_15254",499,1249,160,5000,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/CH_15254_1688551645799_dr0lvk9ns90voda.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/CH_15254_1703679785727_mrvgpwetazl6971.jpg","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__chains","size","Free Size","Gold","Introducing Our Exquisite Chain Crafted To Enhance Your 20 Carat Jewellery Collection! Made With Precision And Attention To Detail, This Stylish Chain Is Perfect For Showcasing Your Prized Possessions. Its Durable And Versatile Design Ensures It Effortlessly Elevates Any Outfit And Can Be Worn On Its Own Or Layered With Other Accessories. With Its Timeless Appeal And Superior Quality, This Chain Is A Must-Have For Jewellery Enthusiasts. Discover The Perfect Finishing Touch For Your Precious 20 Carat Pieces Today!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women::Girls","Chain","India","Casual","Brass",,,,,,,,,,,,,,,,,
"216829_square+5039 chain","","Ruby Brass Chain Set","216829_square+5039 chain",599,1499,221,5000,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/216829_square_5039 chain_1688551644400_8m1c0lqaoq70tdd.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/216829_square_5039 chain_1688551645009_sr4g853jqsj3zgx.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/216829_square_5039_chain_1703679904476_tzr076l74u4qc4a.jpg","","","","","","","","","","womens_accessories__womens_fashion_jewellery__chains","size","Free Size","Gold","Introducing Our Exquisite Chain Crafted To Enhance Your 20 Carat Jewellery Collection! Made With Precision And Attention To Detail, This Stylish Chain Is Perfect For Showcasing Your Prized Possessions. Its Durable And Versatile Design Ensures It Effortlessly Elevates Any Outfit And Can Be Worn On Its Own Or Layered With Other Accessories. With Its Timeless Appeal And Superior Quality, This Chain Is A Must-Have For Jewellery Enthusiasts. Discover The Perfect Finishing Touch For Your Precious 20 Carat Pieces Today!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Girls","Chain Set","India","Casual","Brass",,,,,,,,,,,"Ruby",,,,,,
"214113_X","","Fancy Brass Chain For Women","214113_X",399,999,138,5000,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/214113_X_1688551641044_b0y9joe19noqm8a.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/214113_X_1703679734247_2r7si5894jl6naz.jpg","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__chains","size","Free Size","Gold","Introducing Our Exquisite Chain Crafted To Enhance Your 20 Carat Jewellery Collection! Made With Precision And Attention To Detail, This Stylish Chain Is Perfect For Showcasing Your Prized Possessions. Its Durable And Versatile Design Ensures It Effortlessly Elevates Any Outfit And Can Be Worn On Its Own Or Layered With Other Accessories. With Its Timeless Appeal And Superior Quality, This Chain Is A Must-Have For Jewellery Enthusiasts. Discover The Perfect Finishing Touch For Your Precious 20 Carat Pieces Today!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women","Chain","India","Casual","Brass",,,,,,,,,,,,,,,,,
"8677_X","","Fancy Brass Chain For Women","8677_X",499,1249,189,5000,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/8677_X_1688551632700_2oapw0day3p8atw.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/8677_X_1703679666222_otx5mo4o50hi3iq.jpg","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__chains","size","Free Size","Gold","Introducing Our Exquisite Chain Crafted To Enhance Your 20 Carat Jewellery Collection! Made With Precision And Attention To Detail, This Stylish Chain Is Perfect For Showcasing Your Prized Possessions. Its Durable And Versatile Design Ensures It Effortlessly Elevates Any Outfit And Can Be Worn On Its Own Or Layered With Other Accessories. With Its Timeless Appeal And Superior Quality, This Chain Is A Must-Have For Jewellery Enthusiasts. Discover The Perfect Finishing Touch For Your Precious 20 Carat Pieces Today!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women","Chain","India","Casual","Brass",,,,,,,,,,,,,,,,,
"5258_X","","Fancy Brass Chain For Women","5258_X",499,1249,194,5000,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/5258_X_1688551616454_spwuy6ilik736w7.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/5258_X_1703679875742_b9l55z397m3ays3.jpg","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__chains","size","Free Size","Gold","Introducing Our Exquisite Chain Crafted To Enhance Your 20 Carat Jewellery Collection! Made With Precision And Attention To Detail, This Stylish Chain Is Perfect For Showcasing Your Prized Possessions. Its Durable And Versatile Design Ensures It Effortlessly Elevates Any Outfit And Can Be Worn On Its Own Or Layered With Other Accessories. With Its Timeless Appeal And Superior Quality, This Chain Is A Must-Have For Jewellery Enthusiasts. Discover The Perfect Finishing Touch For Your Precious 20 Carat Pieces Today!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women","Chain","India","Casual","Brass",,,,,,,,,,,,,,,,,
"27506_chain","","Gold Plated Brass Chain","27506_chain",599,1499,198,5000,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/27506_chain_1688551637945_he560nkul4565fo.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/27506_chain_1703679620174_gd6p9c58av2iiuj.jpg","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__chains","size","Free Size","Gold","Introducing Our Exquisite Chain Crafted To Enhance Your 20 Carat Jewellery Collection! Made With Precision And Attention To Detail, This Stylish Chain Is Perfect For Showcasing Your Prized Possessions. Its Durable And Versatile Design Ensures It Effortlessly Elevates Any Outfit And Can Be Worn On Its Own Or Layered With Other Accessories. With Its Timeless Appeal And Superior Quality, This Chain Is A Must-Have For Jewellery Enthusiasts. Discover The Perfect Finishing Touch For Your Precious 20 Carat Pieces Today!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women","Chain","India","Casual","Brass",,,,,,,,,,,,,,,,,
"213661_X","","Gold Plated Brass Layered","213661_X",499,1249,189,5000,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/213661_X_1688551622843_5xkbs4sio709lfa.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/213661_X_1703679435188_pj5lznau3dt6hs2.jpg","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__necklaces","size","Free Size","Gold","Hey There! Elevate Your Style With Our Exquisite Layered Collection. Our 20 Carat Jewellery Pieces Are Crafted With Utmost Precision And Designed To Stun. With A Perfect Blend Of Elegance And Luxury, Our Layered Collection Is Perfect For Any Occasion. Shop Now And Add A Touch Of Glamour To Your Everyday Look!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women","Layered","India","Casual","Brass",,,,,,,,,,,,,,,,,
"218137_chain","","Fancy Brass Chain For Women","218137_chain",399,999,138,5000,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/218137_chain_1688551615502_9011lexajopvops.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/218137_chain_1703679695442_9kie2n1kminz9mg.jpg","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__chains","size","Free Size","Gold","Introducing Our Exquisite Chain Crafted To Enhance Your 20 Carat Jewellery Collection! Made With Precision And Attention To Detail, This Stylish Chain Is Perfect For Showcasing Your Prized Possessions. Its Durable And Versatile Design Ensures It Effortlessly Elevates Any Outfit And Can Be Worn On Its Own Or Layered With Other Accessories. With Its Timeless Appeal And Superior Quality, This Chain Is A Must-Have For Jewellery Enthusiasts. Discover The Perfect Finishing Touch For Your Precious 20 Carat Pieces Today!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women","Chain","India","Casual","Brass",,,,,,,,,,,"Cubic Zirconia",,,,,,
"50216819_ovel+5039","","Fancy Brass Chain For Women","50216819_ovel+5039",599,1499,221,5000,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/50216819_ovel_5039_1688551609900_z6jao9z4skecira.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/50216819_ovel_5039_1688551610407_zywcijssh7sltvv.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/50216819_ovel_5039_1703679660124_jifc47lfabkxqgy.jpg","","","","","","","","","","womens_accessories__womens_fashion_jewellery__chains","size","Free Size","Gold","Introducing Our Exquisite Chain Crafted To Enhance Your 20 Carat Jewellery Collection! Made With Precision And Attention To Detail, This Stylish Chain Is Perfect For Showcasing Your Prized Possessions. Its Durable And Versatile Design Ensures It Effortlessly Elevates Any Outfit And Can Be Worn On Its Own Or Layered With Other Accessories. With Its Timeless Appeal And Superior Quality, This Chain Is A Must-Have For Jewellery Enthusiasts. Discover The Perfect Finishing Touch For Your Precious 20 Carat Pieces Today!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women::Girls","Chain Set","India","Casual","Brass",,,,,,,,,,,,,,,,,
"211829_X","","Gold Plated Brass Layered","211829_X",499,1249,171,5000,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/211829_X_1688551608411_ruddbc5pc79btek.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/211829_X_1703679354933_njlysgvvv1wqeul.jpg","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__necklaces","size","Free Size","Gold","Hey There! Elevate Your Style With Our Exquisite Layered Collection. Our 20 Carat Jewellery Pieces Are Crafted With Utmost Precision And Designed To Stun. With A Perfect Blend Of Elegance And Luxury, Our Layered Collection Is Perfect For Any Occasion. Shop Now And Add A Touch Of Glamour To Your Everyday Look!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women","Layered","India","Casual","Brass",,,,,,,,,,,,,,,,,
"CHN_30980","","High Gold Plated Ad Diamond  Ruby Stone  Flower Chain","CHN_30980",499,1249,189,5000,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/CHN_30980_1688551604051_iykpkybuag46uc2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/CHN_30980_1703679888914_hsxbip0md9gsljq.jpg","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__chains","size","Free Size","Gold","Introducing Our Exquisite Chain Crafted To Enhance Your 20 Carat Jewellery Collection! Made With Precision And Attention To Detail, This Stylish Chain Is Perfect For Showcasing Your Prized Possessions. Its Durable And Versatile Design Ensures It Effortlessly Elevates Any Outfit And Can Be Worn On Its Own Or Layered With Other Accessories. With Its Timeless Appeal And Superior Quality, This Chain Is A Must-Have For Jewellery Enthusiasts. Discover The Perfect Finishing Touch For Your Precious 20 Carat Pieces Today!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women","Chain","India","Casual","Brass",,,,,,,,,,,,,,,,,
"16566_chain","","Fancy Brass Chain For Women","16566_chain",599,1499,225,5000,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/16566_chain_1688551615846_4lhf5rgrkarkjt5.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/16566_chain_1703679553942_euws0e5ogb3apm0.jpg","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__chains","size","Free Size","Gold","Introducing Our Exquisite Chain Crafted To Enhance Your 20 Carat Jewellery Collection! Made With Precision And Attention To Detail, This Stylish Chain Is Perfect For Showcasing Your Prized Possessions. Its Durable And Versatile Design Ensures It Effortlessly Elevates Any Outfit And Can Be Worn On Its Own Or Layered With Other Accessories. With Its Timeless Appeal And Superior Quality, This Chain Is A Must-Have For Jewellery Enthusiasts. Discover The Perfect Finishing Touch For Your Precious 20 Carat Pieces Today!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women","Chain","India","Casual","Brass",,,,,,,,,,,"Cubic Zirconia",,,,,,
"western ball chain","","Gold Plated Round  Ball Chain","western ball chain _Free Size",449,999,80,5000,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/New_designer_premioum_quality_high_gold_plated_round_weatern_ball_chain_for_girls__RFE52H5RH9_2024-03-09_1.jpeg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/New_designer_premioum_quality_high_gold_plated_round_weatern_ball_chain_for_girls__AUYOJMMHVW_2024-03-09_2.jpeg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/New_designer_premioum_quality_high_gold_plated_round_weatern_ball_chain_for_girls__AULPO2367O_2024-03-09_3.jpeg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/New_designer_premioum_quality_high_gold_plated_round_weatern_ball_chain_for_girls__OUSQ0IOUHX_2024-03-09_4.jpeg","","","","","","","","","womens_accessories__womens_fashion_jewellery__chains","size","Free Size","Gold","Explore the pinnacle of elegance and grace with our newest line, created for the modern woman who recognizes the value of fusing classic charm with cutting-edge style. More than just a piece of jewelry, our New Designer Premium Quality High Gold Plated Round Western Ball Chain is a declaration of style, a sign of sophistication, and an image of elegance.","2",true,"",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
